,text,flag,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
616, metropoli porsiteloperdiste metro expone paisajes para evitar el suicidio crees que funcionen felizviernes ,0,FALSE,0,NA,28/07/2017 11:40,TRUE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",PilotziNoticias,0,FALSE,FALSE,NA,NA
617, porsiteloperdiste en comisiones aprueban camaras y botones de panico en el transporte ,0,FALSE,2,NA,28/07/2017 11:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,3,FALSE,FALSE,NA,NA
618, porsiteloperdiste blog los que cuidan de ti disfruta la lectura cuidadores que comemos hoy teremontes,0,FALSE,0,NA,28/07/2017 11:21,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Twi_Tere,0,FALSE,FALSE,NA,NA
619, nacionales porsiteloperdiste mexico formaliza solicitud de extradicion de roberto borge ,0,FALSE,0,NA,28/07/2017 11:20,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",PilotziNoticias,0,FALSE,FALSE,NA,NA
620,en facebook aun tiene importancia el crecimiento organico redessociales socialmedia porsiteloperdiste,0,FALSE,1,NA,28/07/2017 11:17,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,1,FALSE,FALSE,NA,NA
621, porsiteloperdiste ya es oficial jona2santos se convierte en jugador del lagalaxy es de la mls ,0,FALSE,2,NA,28/07/2017 11:00,TRUE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Univ_Deportivo,0,FALSE,FALSE,NA,NA
622,lopez esta disponible porsiteloperdiste katemiddleton,0,FALSE,0,NA,28/07/2017 10:48,FALSE,NA,8.91E+17,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",alopezl_itq,0,FALSE,FALSE,NA,NA
623, porsiteloperdiste congreso de la union exhorta a pgr agilizar investigacion de palmarito ,0,FALSE,0,NA,28/07/2017 10:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
624, porsiteloperdiste quien invento las palomitas ,0,FALSE,0,NA,28/07/2017 10:25,FALSE,NA,8.91E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",datonauta,0,FALSE,FALSE,NA,NA
625, porsiteloperdiste quien invento las palomitas ,0,FALSE,0,NA,28/07/2017 10:23,FALSE,NA,8.91E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",profbrinco,0,FALSE,FALSE,NA,NA
626, porsiteloperdiste quien invento las palomitas ,0,FALSE,0,NA,28/07/2017 10:23,FALSE,NA,8.91E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",earthagram,0,FALSE,FALSE,NA,NA
627, porsiteloperdiste quien invento las palomitas ,0,FALSE,0,NA,28/07/2017 10:22,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",mexwtf,0,FALSE,FALSE,NA,NA
628,y tu cuantos problemas de calculo resuelves redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,28/07/2017 10:16,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,0,FALSE,FALSE,NA,NA
629,humanos perros de phdcondepresion via pillajec pillaje porsinoloviste porsiteloperdiste felizviernes ff,0,FALSE,0,NA,28/07/2017 10:02,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",pillajeC,0,FALSE,FALSE,NA,NA
630, porsiteloperdiste descarta ochoa a nuno para puebla ,0,FALSE,0,NA,28/07/2017 10:01,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,1,FALSE,FALSE,NA,NA
631,el labrador de juan de dios peza via pillajec pillaje porsinoloviste porsiteloperdiste felizviernes ff,0,FALSE,0,NA,28/07/2017 10:01,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",pillajeC,0,FALSE,FALSE,NA,NA
632,un himno para el siglo xx pillaje porsinoloviste porsiteloperdiste felizviernes ff,0,FALSE,0,NA,28/07/2017 10:00,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",pillajeC,0,FALSE,FALSE,NA,NA
633, porsiteloperdiste advierte silvia tanus que vigilaran la conformacion de proyecto para deuda ,0,FALSE,0,NA,28/07/2017 09:30,TRUE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
634,las peliculas que llegan al festival de toronto redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,28/07/2017 09:16,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,1,FALSE,FALSE,NA,NA
635, porsiteloperdiste aqui estan todos los resultados de la primera jornada de la copacoronamx ,0,FALSE,0,NA,28/07/2017 09:04,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Pamboleros10,0,FALSE,FALSE,NA,NA
636, porsiteloperdiste la stps investigara en vw tras homicidio ,0,FALSE,1,NA,28/07/2017 09:01,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,3,FALSE,FALSE,NA,NA
637, porsiteloperdiste fifacom es vuelve a multar a la fmf a causa del grito homofobico ya son 10 las sanciones ,0,FALSE,2,NA,28/07/2017 09:00,TRUE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Univ_Deportivo,1,FALSE,FALSE,NA,NA
638, porsiteloperdiste olvera pide a adelantados esperar convocatoria para el pri municipal ,0,FALSE,0,NA,28/07/2017 08:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
639,brigitte broch recibe homenaje en el giff redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,28/07/2017 08:16,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,0,FALSE,FALSE,NA,NA
640, porsiteloperdiste modelo britanico de ahorro en las afores consar mx planea traerlo pero no sera forzoso ,0,FALSE,0,NA,28/07/2017 08:14,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",oscar_villeda02,0,FALSE,FALSE,NA,NA
641, porsiteloperdiste olvera pide a adelantados esperar convocatoria para el pri municipal ,0,FALSE,0,NA,28/07/2017 08:02,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,1,FALSE,FALSE,NA,NA
642, porsiteloperdiste cdvictoria para dona chelo curar no era un negocio por eso considera que no desaparecera ,0,FALSE,0,NA,28/07/2017 08:00,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ExpresoPress,0,FALSE,FALSE,NA,NA
643, porsiteloperdiste conavim es la facultada para determinar si se da una alerta de genero sgg ,0,FALSE,0,NA,28/07/2017 07:30,TRUE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
644, porsiteloperdiste ohio el accidente ocurrio al desprenderse una seccion de la atraccion y salir disparadas las ,0,FALSE,1,NA,28/07/2017 07:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ExpresoPress,0,FALSE,FALSE,NA,NA
645,twitter nos trae nuevos cambios en los nombres de usuario redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,28/07/2017 07:15,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,0,FALSE,FALSE,NA,NA
646, porsiteloperdiste modelo britanico de ahorro en las afores consar mx planea traerlo pero no sera forzoso ,0,FALSE,12,NA,28/07/2017 07:01,TRUE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ElFinanciero_Mx,8,FALSE,FALSE,NA,NA
647, porsiteloperdiste manana dictaran declaratoria para adelantar proceso electoral ,0,FALSE,0,NA,28/07/2017 07:00,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
648, porsiteloperdiste matamoros celos habrian motivado al abogado de 23 anos para cometer el homicidio ,0,FALSE,0,NA,28/07/2017 07:00,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ExpresoPress,0,FALSE,FALSE,NA,NA
649, video porsiteloperdiste asi recibieron a ch14 sus companeros en el westhamutd ,0,FALSE,1,NA,28/07/2017 07:00,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Univ_Deportivo,1,FALSE,FALSE,NA,NA
650,the latest el diario de los medios thanks to ap deportes eeuu porsiteloperdiste,0,FALSE,0,NA,28/07/2017 06:41,FALSE,NA,8.91E+17,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",jperotti,0,FALSE,FALSE,NA,NA
651, porsiteloperdiste aprueban nueva reparticion de prerrogativas para los partidos ,0,FALSE,0,NA,28/07/2017 06:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
652, colossus los gigantes escondidos redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,28/07/2017 06:15,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,0,FALSE,FALSE,NA,NA
653, porsiteloperdiste el videojuego incluye a su primer personaje gay noticiaslgbt ,0,FALSE,0,TechEmprende,28/07/2017 06:02,FALSE,8.91E+17,8.91E+17,8.13E+17,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",TechEmprende,0,FALSE,FALSE,NA,NA
654, porsiteloperdiste biestro rechaza que busque la ciudadania porque quiera ser alcalde ,0,FALSE,0,NA,28/07/2017 05:31,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
655, porsiteloperdiste rigoberto salgado comparecera el miercoles ante la asamblea ,0,FALSE,0,NA,28/07/2017 05:20,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",EfektoNoticias,0,FALSE,FALSE,NA,NA
656,le sirvo su plato en una chancla joven redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,28/07/2017 05:15,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,0,FALSE,FALSE,NA,NA
657, porsiteloperdiste ochoa reune a aspirantes para elegir candidato en 2018 ,0,FALSE,1,NA,28/07/2017 05:01,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
658, porsiteloperdiste el mexicano hirvinglozano70 ya debuto con el psv ,0,FALSE,2,NA,28/07/2017 05:00,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FutbolMXLeaks,1,FALSE,FALSE,NA,NA
659,reino unido prohibe la venta de vehiculos diesel y gasolina para 2040 porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 05:00,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",ChromeGearMX,0,FALSE,FALSE,NA,NA
660,reforma tomara un toque ingles con estos nuevos metrobuses porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 05:00,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",ChromeGearMX,1,FALSE,FALSE,NA,NA
661,cara bella y ludwika usaron el mismo vestido porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 05:00,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",TrendyPicker,0,FALSE,FALSE,NA,NA
662,los riesgos de la automedicacion porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 04:55,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Mex_tyle,0,FALSE,FALSE,NA,NA
663,el escote de danna paola que causo revuelo porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 04:55,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RayoPop_,0,FALSE,FALSE,NA,NA
664,trucos para que el pelo te quede limpio mas tiempo porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 04:55,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",TrendyPicker,0,FALSE,FALSE,NA,NA
665,ofrecia becas emborrachaba y violaba a sus alumnas porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 04:50,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",UnMXInteligente,0,FALSE,FALSE,NA,NA
666,computadoras de apple han sido infectadas por un malware durante anos porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 04:50,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",EsquinaSuperior,0,FALSE,FALSE,NA,NA
667,ofrecia becas emborrachaba y violaba a sus alumnas porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 04:45,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",adejorge,0,FALSE,FALSE,NA,NA
668, porsiteloperdiste autoridades acusan que brote de salmonella en eu se debe a papayas contaminadas de mexico ,0,FALSE,0,NA,28/07/2017 04:41,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Tuiterania,0,FALSE,FALSE,NA,NA
669, porsiteloperdiste eternamente joven chuando tan el modelo de 50 anos con cuerpo de 25 ,0,FALSE,1,NA,28/07/2017 04:39,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",diariodigitalgt,1,FALSE,FALSE,NA,NA
670, porsiteloperdiste gali y rosario robles entregan 314 escrituras en la colonia paraiso ,0,FALSE,1,NA,28/07/2017 04:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
671, porsiteloperdiste en el gym al que no vas se aprecian cosas como esta ,0,FALSE,0,NA,28/07/2017 04:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",CarlozzPineda,0,FALSE,FALSE,NA,NA
672, porsiteloperdiste la fifa multa nuevamente a la femexfut ,0,FALSE,0,NA,28/07/2017 04:30,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",EfektoNoticias,0,FALSE,FALSE,NA,NA
673, porsiteloperdiste autoridades acusan que brote de salmonella en eu se debe a papayas contaminadas de mexico ,0,FALSE,11,NA,28/07/2017 04:25,TRUE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SinEmbargoMX,14,FALSE,FALSE,NA,NA
674,el trailer ya salio it esta listo para flotar redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,28/07/2017 04:14,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,0,FALSE,FALSE,NA,NA
675, porsiteloperdiste transmitio en vivo la muerte de su hermana ,0,FALSE,0,NA,28/07/2017 04:06,FALSE,NA,8.91E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",En_Desacuerdo,0,FALSE,FALSE,NA,NA
676, porsiteloperdiste congreso nunca aprobo concesionar con pro faj hidrolimpieza por 30 anos ,0,FALSE,1,NA,28/07/2017 04:01,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
677, porsiteloperdiste la fia asegura que los equipos haran mas atractivo al halo f1 ,0,FALSE,5,NA,28/07/2017 04:00,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Motorsport_LAT,1,FALSE,FALSE,NA,NA
678, porsiteloperdiste el mexicano jona2santos es nuevo refuerzo del lagalaxy es ,0,FALSE,0,NA,28/07/2017 03:50,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Siete24Noticias,0,FALSE,FALSE,NA,NA
679, porsiteloperdiste aplazan resolucion si envian a juicio a exalcalde adolfo vivar por desfalco ,0,FALSE,0,NA,28/07/2017 03:47,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DIGITALNEWS2O16,0,FALSE,FALSE,NA,NA
680, porsiteloperdiste hoy en tribunales del ojguatemala ,0,FALSE,0,NA,28/07/2017 03:45,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DIGITALNEWS2O16,0,FALSE,FALSE,NA,NA
681, porsiteloperdiste eternamente joven chuando tan el modelo de 50 anos con cuerpo de 25 ,0,FALSE,5,NA,28/07/2017 03:44,FALSE,NA,8.91E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CanalAntigua,0,FALSE,FALSE,NA,NA
682, porsiteloperdiste golpean a gringo por insultar a mexicanos en estados unidos ,0,FALSE,0,NA,28/07/2017 03:31,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",CarlozzPineda,0,FALSE,FALSE,NA,NA
683, porsiteloperdiste concesionarios obligados a adquirir camaras de vigilancia y botones de panico ,0,FALSE,2,NA,28/07/2017 03:30,TRUE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,2,FALSE,FALSE,NA,NA
684,en las puertas del infierno mebds porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 03:14,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",CoctelDeCopas,0,FALSE,FALSE,NA,NA
685,mexico sera sede de la proxima olimpiada mundial de robotica 2018 redessociales socialmedia porsiteloperdiste,0,FALSE,0,NA,28/07/2017 03:13,FALSE,NA,8.91E+17,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",SplashDeIdeas,0,FALSE,FALSE,NA,NA
686,yoga para los mas pequenos porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 03:10,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Mex_tyle,0,FALSE,FALSE,NA,NA
687, porsiteloperdiste reconocimiento academico para el programa melissa ,0,FALSE,6,NA,28/07/2017 03:05,FALSE,NA,8.91E+17,NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",esa_es,1,FALSE,FALSE,NA,NA
688, porsiteloperdiste la proxima semana banck anunciara monto de su nueva linea de credito ,0,FALSE,1,NA,28/07/2017 03:01,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
689,lobo marino es abandonado en calles de morelia michoacan porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 03:00,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",UnMXInteligente,1,FALSE,FALSE,NA,NA
690,lobo marino es abandonado en calles de morelia michoacan porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 03:00,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",adejorge,0,FALSE,FALSE,NA,NA
691,angelina jolie prefiero llorar en la ducha que delante de mis hijos porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 02:55,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",RayoPop_,0,FALSE,FALSE,NA,NA
692,google lanza alerta sos para apoyar en caso de desastres naturales porsiteloperdiste ,0,FALSE,0,NA,28/07/2017 02:50,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",EsquinaSuperior,0,FALSE,FALSE,NA,NA
693, porsiteloperdiste despues de salir de la iglesia justinbieber atropello a un paparazzi mira como reacciono el ,0,FALSE,1,NA,28/07/2017 02:35,FALSE,NA,8.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",vocesdeledomex,0,FALSE,FALSE,NA,NA
694, porsiteloperdiste panorama360 con marioaleon persisten aviadores en la sep segun mexicanos1o video completo ,0,FALSE,0,NA,28/07/2017 02:35,TRUE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",EfektoNoticias,3,FALSE,FALSE,NA,NA
695, porsiteloperdiste asi inicio aristeguienvivo este 27 de julio video ,0,FALSE,0,NA,28/07/2017 02:31,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",silvestre5688,0,FALSE,FALSE,NA,NA
696, porsiteloperdiste conavim es la facultada para determinar si se da una alerta de genero sgg ,0,FALSE,0,NA,28/07/2017 02:30,TRUE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Diario_Cambio,0,FALSE,FALSE,NA,NA
697, porsiteloperdiste de visita en efektotv jorge ortiz de pinedo critico el futbol mexicano video completo ,0,FALSE,0,NA,28/07/2017 02:27,FALSE,NA,8.91E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Nataly_Ji,0,FALSE,FALSE,NA,NA
698, porsiteloperdiste increible interrumpen boda entre joven de 22 anos y una nina de 5 ,0,FALSE,0,NA,28/07/2017 02:25,FALSE,NA,8.91E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",En_Desacuerdo,0,FALSE,FALSE,NA,NA
699, porsiteloperdiste rigoberto salgado comparecera el miercoles ante la asamblea ,0,FALSE,0,NA,28/07/2017 02:24,FALSE,NA,8.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EfektoNoticias,0,FALSE,FALSE,NA,NA
700, porsiteloperdiste asi inicio aristeguienvivo este 27 de julio video ,0,FALSE,0,NA,28/07/2017 02:21,FALSE,NA,8.91E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",EstebanSadaSPGG,0,FALSE,FALSE,NA,NA
701, porsiteloperdiste asi inicio aristeguienvivo este 27 de julio video ,0,FALSE,53,NA,28/07/2017 02:20,FALSE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",AristeguiOnline,33,FALSE,FALSE,NA,NA
702, porsiteloperdiste construccion irregular en cauce de rio provoco inundacion en chavinda pc estatal noticiasm ,0,FALSE,0,NA,28/07/2017 02:15,TRUE,NA,8.91E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",NoticiaSMRTV,0,FALSE,FALSE,NA,NA
